@ NAME             %16s "INITIAL_PS_DISTR"
@ TYPE             %04s "USER"
@ TITLE            %11s "SPS SE init"
@ ORIGIN           %22s "MAD-X 5.01.00 Linux 64"
@ DATE             %08s "16/12/13"
@ TIME             %08s "15.28.02"
 *  NUMBER  TURN                   X                  PX                   Y                  PY    T                  PT    S      E 
 $      %d    %d                 %le                 %le                 %le                 %le  %le                 %le  %le    %le 
       847     0    0.00231648410584   5.37447187008e-05   0.000531129973881   3.56177432156e-05  0.0     0.0001321157204  0.0  400.0 
       848     0    0.00184301108577   5.27348986985e-05   0.000302035765912    1.0961768813e-05  0.0    0.00023476431575  0.0  400.0 
       849     0   0.000720579956535   1.60046992242e-05   0.000623632679869  -1.10201978517e-05  0.0  -5.66435932791e-05  0.0  400.0 
       850     0    0.00197426249105   5.13018397192e-05  -0.000783471310329   5.21972125056e-05  0.0    0.00019008144377  0.0  400.0 
       851     0  -0.000367623338127  -2.66591696163e-05  -0.000352312736112  -4.28512492024e-06  0.0   4.09248496465e-05  0.0  400.0 
       852     0   -0.00188237494016  -5.30566610848e-05   4.74449586909e-05   1.82948777931e-05  0.0   7.69691528991e-05  0.0  400.0 
       853     0   -0.00116800306168  -1.40383021249e-05   0.000348049452967  -9.41662396776e-06  0.0   5.42927684611e-05  0.0  400.0 
       854     0  -0.000407139710184   9.76567492767e-06   0.000250771226693   4.53692156852e-05  0.0   0.000182868618174  0.0  400.0 
       855     0    0.00205572500652    7.0746164606e-05  -0.000415515931469  -1.41275675063e-05  0.0   0.000150331024451  0.0  400.0 
       856     0   -0.00183248174751  -3.71908164724e-05   -0.00129041147504   3.42362417516e-05  0.0  -9.21931337602e-05  0.0  400.0 
       857     0   0.000960413440228   2.60609757088e-05    5.8237255587e-05  -2.18976663997e-06  0.0   5.28655408628e-05  0.0  400.0 
       858     0   0.000765189323693   2.38185078948e-05  -0.000635097766049   5.04123165549e-05  0.0  -0.000150698323257  0.0  400.0 
       859     0    0.00129510113473   3.52378374625e-05  -5.07629161148e-05   2.98598993057e-05  0.0  -9.37343977942e-05  0.0  400.0 
       860     0    0.00186950104476   5.44135173437e-05  -6.95481322903e-06   1.27037153123e-05  0.0   0.000145091585521  0.0  400.0 
       861     0  -0.000222428486656  -1.58685624692e-05   0.000120739969983  -1.91075497989e-05  0.0   -0.00019519948409  0.0  400.0 
       862     0   0.000748216448014   5.68737354848e-05  -0.000309362796427   4.56810377841e-05  0.0   4.87549697579e-05  0.0  400.0 
       863     0    0.00109424959379    3.4604530738e-05   0.000436065795645  -3.34644734582e-05  0.0   0.000222632717727  0.0  400.0 
       864     0    0.00263469331793   4.49935898422e-05    0.00140063820489    1.8308518511e-06  0.0   0.000201562891538  0.0  400.0 
       865     0   0.000178902095584  -1.80579080046e-06  -3.67473759729e-05   8.24146167462e-05  0.0  -0.000118476186261  0.0  400.0 
       866     0   0.000573388279809   2.02840238238e-05   0.000235607384635   3.34883656096e-05  0.0   0.000241824651046  0.0  400.0 
       867     0   -0.00213134553118  -4.58630402372e-05  -0.000892123406098     3.093663916e-05  0.0  -0.000122286486232  0.0  400.0 
       868     0    0.00146703914116   3.02441460712e-05  -0.000467576058522   2.26457229432e-05  0.0  -3.50117993201e-06  0.0  400.0 
       869     0    0.00148951090458   2.59675613616e-05   0.000939368803306  -3.24218549626e-05  0.0  -0.000175831171994  0.0  400.0 
       870     0    0.00316185817352   5.39822656437e-05   0.000540653820911   5.37708264004e-05  0.0   5.89397295225e-05  0.0  400.0 
       871     0    0.00135985279598   3.02495148301e-05  -0.000463490528187   1.43270752989e-05  0.0  -4.29601089932e-05  0.0  400.0 
       872     0    0.00190648631959   6.07317255562e-05  -0.000280816460158   7.55212877094e-05  0.0   2.37141343549e-05  0.0  400.0 
       873     0    0.00216264998051   4.67364309161e-05   6.32884488151e-05   1.52451562927e-05  0.0    0.00013728049762  0.0  400.0 
       874     0    0.00198957938367   7.11841785197e-05   0.000552894052133   2.19704861724e-05  0.0  -0.000231649137734  0.0  400.0 
       875     0   -0.00124318300063  -1.24390152942e-05  -0.000490629456393   2.41021395174e-05  0.0  -0.000103890036253  0.0  400.0 
       876     0   0.000718552396023   2.27348577292e-05   0.000588322503747  -5.03347175117e-05  0.0   -0.00010674910214  0.0  400.0 
       877     0  -0.000708573919053  -1.85699398536e-05  -0.000158511176581   7.37280674017e-05  0.0  -0.000186575117986  0.0  400.0 
       878     0       0.00226798863   4.54699787449e-05   0.000729380282271  -5.16227659889e-07  0.0   7.00578068383e-06  0.0  400.0 
       879     0    0.00117206747752   4.01351076645e-05  -0.000652799707951   7.09275371651e-05  0.0  -5.38389089005e-05  0.0  400.0 
       880     0  -0.000732706989781  -2.20381866069e-05   0.000818141784165   8.68538449133e-06  0.0   4.29603319179e-05  0.0  400.0 
       881     0    0.00206268523722   2.50733878873e-05   0.000358778543896   5.06210161662e-05  0.0  -0.000143122162907  0.0  400.0 
       882     0    0.00212782702654   3.46799208312e-05   0.000516476026327   3.17926429345e-05  0.0  -3.44740782408e-05  0.0  400.0 
       883     0   -0.00144277366334  -2.76954650029e-05  -0.000365419792951  -3.65567168536e-07  0.0  -8.80491052139e-05  0.0  400.0 
       884     0   0.000953152313985   3.22483349296e-05     0.0002448895338   1.42560507622e-05  0.0  -0.000244045129518  0.0  400.0 
       885     0    0.00279997084263   8.36402303034e-05  -2.73777881412e-05  -1.28084277101e-05  0.0   0.000237967581021  0.0  400.0 
       886     0   -0.00103343130545  -1.87911375467e-05   0.000717688726865  -4.05776942158e-05  0.0  -0.000101265878087  0.0  400.0 
       887     0   -2.9015225824e-05  -2.02315814744e-05   3.71492161432e-05   5.79387138103e-06  0.0  -5.98898479382e-05  0.0  400.0 
       888     0   -0.00128611703762  -3.11992207428e-05   0.000246281521111   5.28525116339e-05  0.0  -4.36643364141e-05  0.0  400.0 
       889     0    0.00274430675858   7.28652243792e-05  -0.000514222151562    7.8309720925e-05  0.0   8.29351294944e-05  0.0  400.0 
       890     0    0.00100814685674   4.19996574064e-05   4.02092608239e-05   1.26234863079e-05  0.0  -6.21075280645e-06  0.0  400.0 
       891     0   0.000130221793947   3.02973844482e-06  -0.000358641948411   6.36764975372e-05  0.0  -1.34752686523e-05  0.0  400.0 
       892     0   0.000358509967483   1.84066610771e-05  -0.000600061793659   3.42364191673e-05  0.0  -6.98826263651e-05  0.0  400.0 
       893     0   -0.00055283416801  -2.22987812088e-05  -0.000618780125651   3.62067167703e-05  0.0  -7.31657913575e-05  0.0  400.0 
       894     0   0.000271839444408   1.64158152341e-05   0.000435616400562  -9.76535211991e-06  0.0   -0.00011212037908  0.0  400.0 
       895     0    0.00376123584498   0.000101021542368  -0.000721009059044   0.000114298016457  0.0   0.000159106213066  0.0  400.0 
       896     0   0.000891977920956   3.83496324386e-05  -0.000948087139796   3.62961423082e-05  0.0  -0.000173067789452  0.0  400.0 
       897     0    0.00147918392604   4.43590477446e-05  -0.000236686765283   2.96605015858e-05  0.0  -4.01752069068e-05  0.0  400.0 
       898     0    0.00386286016744   8.87394452959e-05   0.000282045819193   2.71613656763e-05  0.0   0.000168404426117  0.0  400.0 
       899     0    0.00230192335988   6.01013659272e-05    0.00101866072615  -4.25686392373e-06  0.0    -0.0001409710342  0.0  400.0 
       900     0  -0.000187409316688   1.40907738114e-06  -0.000420790124267   2.85606447289e-05  0.0   -0.00018121060251  0.0  400.0 
       901     0   0.000765252036218  -3.14936500322e-06  -0.000668674855623   5.06678347804e-05  0.0  -8.00105686737e-05  0.0  400.0 
       902     0    0.00129774222865      2.62400782e-05  -0.000839969935058   5.56059405012e-05  0.0  -3.96202450126e-05  0.0  400.0 
       903     0    0.00176719014585   4.34995606811e-05  -0.000630673142642   5.57700624185e-05  0.0  -7.54428401365e-05  0.0  400.0 
       904     0   0.000932874006611    2.5767321414e-05  -0.000409261396214   4.22054078951e-06  0.0   0.000193978355597  0.0  400.0 
       905     0    0.00206244946466    4.1261884734e-05  -0.000236326648458   6.61112645775e-05  0.0  -8.50525244588e-05  0.0  400.0 
       906     0    0.00135739817867   6.24699435153e-05  -0.000499745969138    8.0775402353e-05  0.0   0.000170265182598  0.0  400.0 
       907     0   0.000982636986617   2.95980384188e-05  -7.25126570555e-05   8.72923215951e-05  0.0  -0.000139913332928  0.0  400.0 
       908     0    0.00191250285527   4.97971542366e-05    0.00139106702317  -4.18036261764e-05  0.0     0.0001011010039  0.0  400.0 
       909     0   0.000622117752433   -3.9246737623e-06   0.000189847057816  -2.33624151937e-05  0.0  -6.70312830219e-05  0.0  400.0 
       910     0     0.0010160571517   3.25865883766e-05   9.91139165502e-05   5.01002121604e-06  0.0   0.000237167410521  0.0  400.0 
       911     0  -0.000846423311619  -2.32355245562e-05  -0.000592108421131   5.81132710857e-05  0.0  -0.000183747743599  0.0  400.0 
       912     0   0.000900050116381  -4.08483384294e-06    0.00146679661851  -3.05643473296e-05  0.0   0.000166915998432  0.0  400.0 
       913     0   0.000652641011326   2.83468097922e-05   0.000116664251553   1.42307839071e-05  0.0   3.91208747962e-06  0.0  400.0 
       914     0   0.000127590412909  -6.79540458049e-06    0.00112644119535   1.85543432057e-05  0.0  -0.000176230737875  0.0  400.0 
       915     0     0.0010796927471   2.34541778258e-05   -0.00112938302643  -2.06244214276e-05  0.0   0.000167593779447  0.0  400.0 
       916     0   0.000436134429974   1.18851902414e-05   0.000393953552567   1.19814036644e-05  0.0   0.000155436518126  0.0  400.0 
       917     0  -0.000335851928625    6.5880373526e-06   6.40687080737e-05   2.70078384437e-05  0.0  -1.11944274093e-05  0.0  400.0 
       918     0   0.000838826072018   2.97344342144e-05   -6.3539757768e-05   6.40564951645e-05  0.0   0.000100799789426  0.0  400.0 
       919     0    0.00126579750556   8.89436787638e-06   0.000302380798654   1.44523970289e-05  0.0   -0.00019351785197  0.0  400.0 
       920     0   0.000507772996468   1.75422424409e-06  -3.53843551923e-05   3.63562248174e-05  0.0   -8.3166464685e-05  0.0  400.0 
       921     0    0.00200139549319   6.94045362468e-05  -0.000197492269043   1.82792268161e-05  0.0   0.000228647169726  0.0  400.0 
       922     0  -0.000232640603106   1.75444954137e-06   0.000300400955043  -2.55268186295e-05  0.0  -2.62271211678e-05  0.0  400.0 
       923     0    0.00152948690149   1.83937382653e-05   4.91551549591e-05   1.66627401172e-05  0.0  -0.000122087903067  0.0  400.0 
       924     0   0.000423597622894   1.04254160952e-05   0.000474356155565   2.78621617262e-05  0.0  -0.000133159876227  0.0  400.0 
       925     0   0.000129703107066   1.26309275165e-05   0.000255075684009   4.70934830735e-05  0.0   0.000208755101565  0.0  400.0 
       926     0    0.00230172106544   5.81141175865e-05   0.000552904743576   1.84279104632e-05  0.0   7.33113720993e-05  0.0  400.0 
       927     0   0.000425770070953    1.8115613989e-05   -0.00157491673642   1.21945140279e-05  0.0  -0.000196376094074  0.0  400.0 
       928     0    0.00108339765889   1.96194356132e-05   0.000798237357177   2.35555010886e-05  0.0  -0.000200908889783  0.0  400.0 
       929     0   0.000879986832279   3.09786054714e-05    0.00034228453105   3.47189762315e-05  0.0  -0.000156347369516  0.0  400.0 
       930     0   0.000708929580724   2.64257237342e-05  -0.000593401453017   9.96392102446e-06  0.0    0.00012890594383  0.0  400.0 
       931     0  -0.000115216429845    2.1328641312e-05   -0.00014985392986   4.05797667862e-05  0.0   0.000226607157363  0.0  400.0 
       932     0   0.000233166624191   1.30818202082e-05   0.000137677084534   4.53774214487e-05  0.0   2.97675728683e-05  0.0  400.0 
       933     0    0.00198669811373   5.00692893978e-05    0.00161200774166  -7.17285361459e-07  0.0   0.000179208614953  0.0  400.0 
       934     0   0.000582625840899   2.62974860986e-05  -0.000698502218079   3.84906188614e-06  0.0  -3.64843526039e-05  0.0  400.0 
       935     0   -0.00189532374778  -3.12248619181e-05  -0.000856927990982   4.05806248516e-05  0.0  -0.000172745977649  0.0  400.0 
       936     0    0.00266529082018   3.50875867959e-05  -0.000881004385932   4.69716891358e-05  0.0   0.000231040372803  0.0  400.0 
       937     0  -0.000329275996931   3.89739517769e-06   0.000417652764211   2.33928728854e-05  0.0  -0.000127699020879  0.0  400.0 
       938     0    0.00258140895855   8.05518830888e-05  -0.000319559961849   6.25730207216e-05  0.0   8.40144179009e-05  0.0  400.0 
       939     0    0.00231975785262   7.70089143547e-05  -0.000951383839364   9.02797954993e-05  0.0  -3.17468982129e-05  0.0  400.0 
       940     0   6.05039327028e-05   -2.8590284174e-06   0.000137826904501    1.5194137785e-05  0.0   2.06042193523e-05  0.0  400.0 
       941     0  -0.000147077270888  -9.26673719959e-06   0.000128363464188  -2.27727211401e-05  0.0  -0.000167934106279  0.0  400.0 
       942     0  -0.000571055234035  -5.70317205805e-06   0.000361377250963  -4.41878358267e-05  0.0   3.92236117641e-05  0.0  400.0 
       943     0    0.00187895554344   4.13183977227e-05  -0.000182760031318   1.65054550781e-05  0.0   0.000188610925088  0.0  400.0 
       944     0  -3.80299015373e-05   6.92029197188e-06   0.000609289528636  -5.61611407212e-06  0.0   0.000165027851353  0.0  400.0 
       945     0    0.00276842708399   5.53575603844e-05    0.00114155725012   4.78910554216e-05  0.0   3.16293638877e-06  0.0  400.0 
       946     0    0.00418534268009   0.000113225361658  -0.000826108086177   1.33568845665e-05  0.0   0.000158367281783  0.0  400.0 
       947     0   0.000798579743158   2.57928298223e-05  -0.000653623818836   4.91460954843e-05  0.0   2.29896924564e-05  0.0  400.0 
       948     0    0.00113730527257    1.4905517614e-05  -7.88347215494e-05   3.78666083638e-05  0.0  -7.31441799765e-05  0.0  400.0 
       949     0     0.0012561035384    4.4441827682e-05   8.04221628488e-05   2.10766031024e-05  0.0   8.62032141481e-05  0.0  400.0 
       950     0    0.00227534634687   4.44052928838e-05  -0.000926529669425     4.196791028e-05  0.0   0.000221919348301  0.0  400.0 
       951     0  -0.000533252916238  -1.89834848655e-05  -3.87127843374e-05   1.45027345767e-05  0.0  -0.000214683894593  0.0  400.0 
       952     0  -0.000338848990787   4.32855321285e-05  -0.000584721734918   2.02349286728e-05  0.0   0.000178320764129  0.0  400.0 
       953     0   -0.00122319048995  -5.29717644826e-05  -0.000271279969955   1.40301403553e-05  0.0  -0.000226388308807  0.0  400.0 
       954     0    0.00200598728208   6.85669020354e-05  -0.000121316546245   8.62322013021e-05  0.0  -0.000123732426072  0.0  400.0 
       955     0   -0.00107141897482  -1.41362152812e-05   0.000221721439219   2.25680590299e-06  0.0   0.000184614535137  0.0  400.0 
       956     0  -0.000422590843983  -2.07617144432e-06  -0.000222726131553   2.71153764643e-05  0.0   0.000226216834587  0.0  400.0 
       957     0   -0.00302343569173  -7.25848230165e-05   7.10203805022e-05    6.5566290585e-05  0.0  -0.000125221722916  0.0  400.0 
       958     0   0.000971737214062   4.20668531363e-05  -0.000168094766435   4.67591287159e-05  0.0    2.9169905283e-05  0.0  400.0 
       959     0     0.0018389833462      3.90588172e-05   0.000424476240897    1.1754379849e-05  0.0  -3.05476934191e-05  0.0  400.0 
       960     0    0.00356210169215   9.92474815872e-05  -0.000629426727129   2.95694956068e-05  0.0  -0.000166231275327  0.0  400.0 
       961     0    0.00159606381714   3.57574646053e-05  -0.000100638525765  -8.66785277672e-06  0.0  -0.000176928136217  0.0  400.0 
       962     0    0.00219183022153    4.7159237952e-05   -0.00126548081897    4.3342611933e-06  0.0   0.000136864499361  0.0  400.0 
       963     0   0.000421878671685   1.29127680301e-05    0.00023878129994   5.82333202447e-05  0.0   0.000134549162038  0.0  400.0 
       964     0     0.0013425342356   2.88622507314e-05  -0.000345245711911   4.52496546607e-07  0.0   0.000179098544188  0.0  400.0 
       965     0  -5.35744726165e-05  -4.54805657756e-06   -0.00057007160845   7.09796817702e-05  0.0  -5.39507870148e-05  0.0  400.0 
       966     0    0.00146872605225   4.64394105469e-05  -0.000349490844045   4.23250449013e-05  0.0   5.32825728845e-05  0.0  400.0 
       967     0  -0.000889565565511  -3.28761420838e-06  -0.000682821325994    8.2196852712e-06  0.0   0.000189012663916  0.0  400.0 
       968     0    0.00317333692601   7.71419942742e-05  -0.000401883857921   5.62770949686e-05  0.0   5.88630611024e-05  0.0  400.0 
       969     0   0.000489995619926   -5.0765778409e-07   -0.00068235614641   5.18963164705e-05  0.0  -4.45105342296e-05  0.0  400.0 
       970     0    0.00130167086675   2.84178833387e-05  -0.000131464531727    2.2318416608e-05  0.0   0.000244876658673  0.0  400.0 
       971     0    0.00115892245505   2.26328882549e-05  -0.000336778662653   5.06154229047e-05  0.0   0.000114709656436  0.0  400.0 
       972     0  -0.000417457584473   3.45356102003e-06   0.000369677665023    4.1747913825e-05  0.0   -7.0704095147e-05  0.0  400.0 
       973     0   0.000106737874161  -1.70591590375e-05  -0.000391762402485  -2.80942212358e-06  0.0  -2.83793505623e-05  0.0  400.0 
       974     0  -0.000531176671922  -3.29001721328e-06   0.000581643973631   3.06213739244e-05  0.0  -0.000129803645402  0.0  400.0 
       975     0  -0.000533780129262   -1.5317649382e-06  -0.000275556954198   5.42667107557e-05  0.0   -1.5444159516e-05  0.0  400.0 
       976     0   0.000788447963289  -1.86896540727e-06   -0.00102251970147   2.08833427413e-05  0.0  -2.07201288042e-05  0.0  400.0 
       977     0  -0.000823477693672  -2.03189550736e-05   0.000888349741194   1.41736290817e-05  0.0   -0.00019536239116  0.0  400.0 
       978     0     0.0015463887963   2.68508789351e-05  -0.000741460413593   4.80269974155e-05  0.0  -0.000129018442649  0.0  400.0 
       979     0   0.000152542056278  -1.46196074907e-06    0.00144615932777   6.56801093817e-06  0.0  -1.27996126641e-05  0.0  400.0 
       980     0    0.00243214364984   4.16123458298e-05   -0.00108180669561   5.95783087464e-05  0.0   4.57193186458e-05  0.0  400.0 
       981     0    0.00182550058448   3.99464566941e-05   0.000601175921883   1.57821038362e-05  0.0  -3.89805313452e-05  0.0  400.0 
       982     0   -0.00180576459035  -4.18710542195e-05   0.000338670178991   3.94469399307e-05  0.0  -0.000126876549936  0.0  400.0 
       983     0   0.000980012902928    3.8412641832e-05    0.00117867418628  -7.05788467848e-06  0.0  -0.000134527369882  0.0  400.0 
       984     0     0.0024243473528   6.61154477088e-05   0.000363677114557   1.45444568496e-05  0.0   0.000142244851849  0.0  400.0 
       985     0    0.00214173786263   2.97051770901e-05   -0.00082338729197   2.21378610718e-06  0.0   0.000173371128527  0.0  400.0 
       986     0   -0.00153715130658  -3.01723449414e-05   0.000777664101971  -3.52962195764e-05  0.0  -0.000181935515421  0.0  400.0 
       987     0  -0.000260611703135  -1.11794899518e-05   0.000595243355809   4.65185336367e-06  0.0   0.000234171427364  0.0  400.0 
       988     0    0.00212132560267    4.7870435113e-05  -0.000756118996299   4.66896531856e-05  0.0  -0.000227576343309  0.0  400.0 
       989     0  -0.000109564379245   2.12494395042e-05   0.000347487754328   1.65653700754e-06  0.0  -0.000161990463699  0.0  400.0 
       990     0    0.00340110767728   7.07312736849e-05   0.000579727509366   2.20538554675e-05  0.0   0.000141275473513  0.0  400.0 
       991     0   0.000160973076333   2.40434910683e-06  -0.000311805861512   6.58403620623e-05  0.0  -0.000230176492949  0.0  400.0 
       992     0    0.00240584968196   5.61516069807e-05   0.000319082164787  -4.39097230909e-05  0.0   0.000226837451951  0.0  400.0 
       993     0    0.00242648184919   3.40578702004e-05  -0.000584702804607   2.40439607324e-05  0.0   0.000223203165468  0.0  400.0 
       994     0    0.00120351436831   3.39484391493e-05  -2.20762027796e-05   6.68631224947e-05  0.0  -9.52546170488e-05  0.0  400.0 
       995     0   0.000357814950128    3.8355324951e-05   0.000333711547083   2.15615705834e-05  0.0  -0.000163284728075  0.0  400.0 
       996     0    0.00197012339844   4.38213220372e-05    -0.0010019158138    5.3391060654e-05  0.0  -0.000222150419126  0.0  400.0 
       997     0   0.000490450054346   2.59910089994e-05  -0.000498032215432   4.44031123054e-05  0.0  -0.000208790027199  0.0  400.0 
       998     0   0.000545960367477   1.19558092066e-05  -0.000434850459431   8.10037120648e-05  0.0   3.17543379992e-05  0.0  400.0 
       999     0    0.00267761178213    3.7818393572e-05   0.000228388491842  -8.91368560286e-06  0.0  -0.000109787040351  0.0  400.0 
      1000     0  -1.03210823665e-05   4.76246458577e-06   0.000611135984319   2.10748160589e-05  0.0  -2.96732573974e-05  0.0  400.0 
